entity_gold_id,document_id,chunk_id,pmid,pmcid,entity_id,entity_type,entity_text,normalized_name,aliases,category,mesh_id,icd10,drugbank_id,unit,normal_range,description,evidence_text,evidence_section,evidence_start_char,evidence_end_char,annotator,annotation_status,notes
silver_entity:131342b38f9962ba,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,biomarker:low_density_lipoprotein,Biomarker,Low-density lipoprotein,Low-density lipoprotein,,,,,,,,,Low-density lipoprotein,REF,57307,57330,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Low-density lipoprotein appears as a standalone glossary heading and is defined as an ApoB-containing lipoprotein.
silver_entity:94f8eaabf22ac364,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,biomarker:low_density_lipoprotein_cholesterol,Biomarker,Low-density lipoprotein cholesterol,Low-density lipoprotein cholesterol,,,,,,,,,low-density lipoprotein cholesterol,REF,55357,55392,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Low-density lipoprotein cholesterol is explicitly mentioned as an outcome lowered by mipomersen and is a biomarker.
silver_entity:74fce4c5b883ea7a,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,biomarker:mcp_1,Biomarker,MCP-1,MCP-1,,,,,,,,,MCP-1,REF,55690,55695,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=MCP-1 is explicitly mentioned and is a standalone protein/chemokine biomarker.
silver_entity:c51d5255b35a084a,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,biomarker:oxidized_ldl,Biomarker,Oxidized LDL,Oxidized LDL,,,,,,,,,oxidized LDL,REF,55705,55717,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Oxidized LDL is explicitly mentioned as a lipoprotein-related biomarker.
silver_entity:1d11e460c29443f4,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,biomarker:triglycerides,Biomarker,Triglycerides,Triglycerides,,,,,,,,,triglycerides,REF,57652,57665,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Triglycerides are explicitly mentioned in the VLDL definition and are standalone lipid biomarkers.
silver_entity:004de9c508683375,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,biomarker:very_low_density_lipoprotein,Biomarker,Very low-density lipoprotein,Very low-density lipoprotein,,,,,,,,,very low-density lipoprotein,REF,57006,57034,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Very low-density lipoprotein is explicitly mentioned and later defined as a standalone lipoprotein class.
silver_entity:16b11c1734ceaf97,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,condition:acute_coronary_syndrome,Condition,Acute coronary syndrome,Acute coronary syndrome,,,,,,,,,acute coronary syndrome,REF,55665,55688,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Acute coronary syndrome is explicitly mentioned as the patient condition in a study title.
silver_entity:8ad0c29dc457741d,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,condition:atherosclerosis,Condition,Atherosclerosis,Atherosclerosis,,,,,,,,,Atherosclerosis,REF,56383,56398,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Atherosclerosis appears as a glossary heading and is defined as a disease process.
silver_entity:cca612151b5ef8b5,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,condition:blood_flow_obstruction,Condition,obstruction to blood flow,Blood flow obstruction,,,,,,,,,obstruction to blood flow,REF,56501,56526,frontier / openai / gpt-5.5,accepted,"llm_adjudication=revised; reason=The concept is supported, but the exact chunk wording is 'obstruction to blood flow' rather than the candidate phrase."
silver_entity:ffd830a234631baa,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,condition:hepatic_steatosis,Condition,Hepatic steatosis,Hepatic steatosis,,,,,,,,,Hepatic steatosis,REF,57502,57519,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Hepatic steatosis appears as a glossary heading and is a standalone condition.
silver_entity:6c7e0869e92e92e2,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,condition:myopathy,Condition,Myopathy,Myopathy,,,,,,,,,Myopathy,REF,57425,57433,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Myopathy appears as a glossary heading and is defined as muscle disease.
silver_entity:4af9117afdc024f0,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,condition:sudden_vessel_occlusion,Condition,Sudden vessel occlusion,Sudden vessel occlusion,,,,,,,,,sudden vessel occlusion,REF,56561,56584,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Sudden vessel occlusion is explicitly mentioned as a pathological outcome of atherosclerosis-related thrombosis.
silver_entity:a54f792c6ddbfec3,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,condition:thrombosis,Condition,Thrombosis,Thrombosis,,,,,,,,,thrombosis,REF,56545,56555,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Thrombosis is explicitly mentioned as a pathological condition.
silver_entity:4a38f5721e3c0e17,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,drug:apolipoprotein_e_mimetic_peptide,Drug,Apolipoprotein E mimetic peptide,Apolipoprotein E mimetic peptide,,,,,,,,,apolipoprotein E mimetic peptide,REF,55930,55962,frontier / openai / gpt-5.5,accepted,"llm_adjudication=accepted; reason=Apolipoprotein E mimetic peptide is explicitly mentioned as a recombinant mimetic peptide with functional activity, consistent with a therapeutic drug/agent concept."
silver_entity:381569c37df21f69,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,drug:isis_apo_a_rx,Drug,Isis Apo(a)Rx,Isis Apo(a)Rx,,,,,,,,,Isis Apo(a)Rx,REF,55215,55228,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Isis Apo(a)Rx is explicitly mentioned as an antisense inhibitor drug candidate.
silver_entity:ee7acec1c77e405f,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,drug:mipomersen,Drug,Mipomersen,Mipomersen,,,,,,,,,Mipomersen,REF,55297,55307,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Mipomersen is explicitly mentioned as an apolipoprotein B synthesis inhibitor.
silver_entity:07d16646ee9f2c90,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,drug:statins,Drug,Statins,Statins,,,,,,,,,statins,REF,56057,56064,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Statins are explicitly mentioned as a drug class.
silver_entity:fafab9974c5ef2b5,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,symptom:muscle_pain,Symptom,pain,Muscle pain,,,,,,,,,muscle weakness or pain,REF,57476,57499,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The myopathy definition explicitly includes pain in the muscle-disease context; normalized to muscle pain.
silver_entity:f3d5487b96dc45db,paper:PMC4287928,PMC4287928-chunk-0011,,PMC4287928,symptom:muscle_weakness,Symptom,Muscle weakness,Muscle weakness,,,,,,,,,muscle weakness,REF,57476,57491,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Muscle weakness is explicitly mentioned as part of the myopathy definition and is a symptom.
silver_entity:590c1f42940d3cf8,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,biomarker:decreased_high_density_lipoprotein_cholesterol,Biomarker,Decreased HDL-C,Decreased high-density lipoprotein cholesterol,,,,,,,,,decreased levels of HDL-C,TITLE,4324,4349,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=Supported by the explicit phrase describing decreased HDL-C; normalized abbreviation to high-density lipoprotein cholesterol.
silver_entity:ec9efc10dd08a54f,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,biomarker:elevated_small_dense_low_density_lipoprotein_cholesterol,Biomarker,"Elevated small, dense LDL-C",Elevated small dense low-density lipoprotein cholesterol,,,,,,,,,"elevated levels of small, dense LDL-C",TITLE,4257,4294,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=Supported as an elevated lipoprotein disturbance; normalized LDL-C abbreviation to low-density lipoprotein cholesterol.
silver_entity:8ef528938ee3af15,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,biomarker:elevated_total_low_density_lipoprotein_particles,Biomarker,Elevated total LDL particles,Elevated total low-density lipoprotein particles,,,,,,,,,"elevated levels of small, dense LDL-C and total LDL particles",TITLE,4257,4318,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=Supported by the coordinated phrase in which elevated levels apply to total LDL particles; normalized LDL abbreviation.
silver_entity:27b81873548370e3,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,biomarker:elevated_triglycerides,Biomarker,Elevated TG levels,Elevated triglyceride levels,,,,,,,,,Elevated TG levels,TITLE,204,222,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=Explicit abnormal triglyceride biomarker state is present; normalized TG to triglyceride.
silver_entity:11984f9c5ca13492,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,biomarker:increased_very_low_density_lipoproteins,Biomarker,Increased very low-density lipoproteins,Increased very low-density lipoproteins,,,,,,,,,increased very low-density lipoproteins,TITLE,4171,4210,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Explicitly stated lipoprotein biomarker disturbance.
silver_entity:d44a06c11622da94,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,biomarker:low_density_lipoprotein_cholesterol,Biomarker,Low-density lipoprotein cholesterol,Low-density lipoprotein cholesterol,,,,,,,,,low-density lipoprotein cholesterol,TITLE,810,845,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone biomarker explicitly present in the chunk.
silver_entity:5c36ac2256ca7bdc,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,biomarker:non_high_density_lipoprotein_cholesterol,Biomarker,Non-high-density lipoprotein cholesterol,Non-high-density lipoprotein cholesterol,,,,,,,,,non-high-density lipoprotein cholesterol,TITLE,1753,1793,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone biomarker explicitly present and discussed as an indicator of CVD risk.
silver_entity:80ab21d17adfc1a5,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,biomarker:total_apolipoprotein_c_iii,Biomarker,total apolipoprotein (apo) C-III,Total apolipoprotein C-III,,,,,,,,,total apolipoprotein (apo) C-III,TITLE,4223,4255,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=Explicitly present; normalized parenthetical abbreviation formatting.
silver_entity:1c02178a75514900,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,biomarker:triglyceride_rich_lipoprotein_remnants,Biomarker,TRL remnants,Triglyceride-rich lipoprotein remnants,,,,,,,,,TRL remnants,TITLE,1889,1901,frontier / openai / gpt-5.5,accepted,"llm_adjudication=accepted_with_normalization; reason=Supported by the abbreviation TRL, defined earlier in the chunk as triglyceride-rich lipoproteins."
silver_entity:c399f32944f2bdf8,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,biomarker:triglyceride_rich_lipoproteins,Biomarker,Triglyceride-rich lipoproteins,Triglyceride-rich lipoproteins,,,,,,,,,Triglyceride-rich lipoproteins,TITLE,0,30,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone lipoprotein biomarker class explicitly present in the title and throughout the chunk.
silver_entity:5564533ae04b866d,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,biomarker:triglycerides,Biomarker,Triglycerides,Triglycerides,,,,,,,,,triglycerides,TITLE,2944,2957,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone lipid biomarker explicitly present.
silver_entity:99c5597eac1779df,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,condition:acute_pancreatitis,Condition,Acute pancreatitis,Acute pancreatitis,,,,,,,,,acute pancreatitis,TITLE,395,413,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone condition explicitly present as an outcome associated with severe hypertriglyceridemia.
silver_entity:12f64ffcbb6c8ef0,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,condition:atherosclerosis,Condition,Atherosclerosis,Atherosclerosis,,,,,,,,,atherosclerosis,TITLE,670,685,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone condition explicitly present.
silver_entity:93db8ccb14af121f,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,condition:cardiovascular_disease,Condition,Cardiovascular disease,Cardiovascular disease,,,,,,,,,cardiovascular disease,TITLE,54,76,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone condition explicitly present in the title and repeatedly in the chunk.
silver_entity:7c61359e1b78dd8b,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,condition:cardiovascular_events,Condition,Cardiovascular events,Cardiovascular events,,,,,,,,,cardiovascular events,TITLE,1051,1072,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Explicit clinical cardiovascular outcome concept present in the chunk.
silver_entity:f762647a78890f4c,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,condition:chronic_kidney_disease,Condition,Chronic kidney disease,Chronic kidney disease,,,,,,,,,chronic kidney disease,TITLE,3564,3586,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone condition explicitly listed among secondary disorders associated with increased plasma TG levels.
silver_entity:2f67e92e04d8f6a4,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,condition:dyslipidemia,Condition,Dyslipidemia,Dyslipidemia,,,,,,,,,dyslipidemia,TITLE,2508,2520,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone condition explicitly present.
silver_entity:2fea717503346a7f,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,condition:hypertriglyceridemia,Condition,Hypertriglyceridemia,Hypertriglyceridemia,,,,,,,,,hypertriglyceridemia,TITLE,131,151,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone condition explicitly present and defined by TG level.
silver_entity:879792ccbcf69d00,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,condition:metabolic_syndrome,Condition,Metabolic syndrome,Metabolic syndrome,,,,,,,,,metabolic syndrome,TITLE,3588,3606,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone condition explicitly listed among secondary disorders associated with increased plasma TG levels.
silver_entity:30df6fe6b8e70f63,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,condition:type_2_diabetes_mellitus,Condition,Type 2 diabetes mellitus,Type 2 diabetes mellitus,,,,,,,,,type 2 diabetes mellitus,TITLE,3538,3562,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone condition explicitly listed among secondary disorders associated with increased plasma TG levels.
silver_entity:879cead71ee673a3,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,drug:statins,Drug,Statins,Statins,,,,,,,,,statins,TITLE,1116,1123,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Drug class explicitly present as therapy in the chunk.
silver_entity:3972b779013614be,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,riskfactor:obesity,RiskFactor,Obesity,Obesity,,,,,,,,,obesity,TITLE,3612,3619,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Explicit risk-factor/secondary-disorder concept associated with increased plasma TG levels.
silver_entity:1c9a13c7db898aeb,paper:PMC4866746,PMC4866746-chunk-0001,,PMC4866746,riskfactor:severe_hypertriglyceridemia,RiskFactor,Severe hypertriglyceridemia,Severe hypertriglyceridemia,,,,,,,,,severe hypertriglyceridemia,TITLE,292,319,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Explicitly described as a well-established risk factor for acute pancreatitis.
silver_entity:530221a483dd7986,paper:PMC4866746,PMC4866746-chunk-0002,,PMC4866746,biomarker:apoa_i,Biomarker,ApoA-I,ApoA-I,,,,,,,,,apoA-I,INTRO,6045,6051,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported standalone apolipoprotein biomarker explicitly mentioned as associated with HDL.
silver_entity:5abf9b447312088e,paper:PMC4866746,PMC4866746-chunk-0002,,PMC4866746,biomarker:apob,Biomarker,ApoB,ApoB,,,,,,,,,apoB,INTRO,6000,6004,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported standalone apolipoprotein biomarker; the chunk states apoB100 is also known as apoB.
silver_entity:07db2d7ec54c3d9d,paper:PMC4866746,PMC4866746-chunk-0002,,PMC4866746,biomarker:apoc_iii,Biomarker,ApoC-III,ApoC-III,,,,,,,,,apoC-III,INTRO,7160,7168,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported standalone apolipoprotein biomarker explicitly mentioned in TRL metabolism.
silver_entity:3bc6085c4fca6547,paper:PMC4866746,PMC4866746-chunk-0002,,PMC4866746,biomarker:hdl,Biomarker,HDL,HDL,,,,,,,,,HDL,INTRO,5698,5701,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported standalone lipoprotein biomarker explicitly mentioned in the chunk.
silver_entity:8554ef0e86d718ff,paper:PMC4866746,PMC4866746-chunk-0002,,PMC4866746,biomarker:intercellular_adhesion_molecule_1,Biomarker,Intercellular adhesion molecule-1,Intercellular adhesion molecule-1,,,,,,,,,intercellular adhesion molecule-1,INTRO,10745,10778,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported standalone endothelial adhesion molecule biomarker explicitly mentioned in the chunk.
silver_entity:6e9c4b94948a8783,paper:PMC4866746,PMC4866746-chunk-0002,,PMC4866746,biomarker:ldl,Biomarker,LDL,LDL,,,,,,,,,LDL,INTRO,5706,5709,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported standalone lipoprotein biomarker explicitly mentioned in the chunk.
silver_entity:c4ed2b99e682bf52,paper:PMC4866746,PMC4866746-chunk-0002,,PMC4866746,biomarker:lipoprotein_lipase,Biomarker,Lipoprotein lipase,Lipoprotein lipase,,,,,,,,,lipoprotein lipase,INTRO,7240,7258,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported standalone enzyme biomarker explicitly mentioned as hydrolyzing chylomicrons and TRLs.
silver_entity:f96927a07a9e3d06,paper:PMC4866746,PMC4866746-chunk-0002,,PMC4866746,biomarker:oxidized_free_fatty_acids,Biomarker,Oxidized free fatty acids,Oxidized free fatty acids,,,,,,,,,oxidized free fatty acids,INTRO,10204,10229,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported standalone lipid-related biomarker/pathophysiologic mediator explicitly mentioned in the chunk.
